,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.50,2.00,0.00,0.50,101.36,0.14,0.00,123.75,-14.012,5.211,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,13,0,2.5,00.000000,00.000000,17062204,1,0,12.13,12.46,29.4,23/06/2017 09:28:12,0,1,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.50,1.00,130.59,0.12,0.00,73.93,-72.208,5.211,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,13,0,2.5,00.000000,00.000000,17062204,2,0,12.13,12.46,29.4,23/06/2017 09:28:12,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,1.00,0.25,131.32,0.15,0.00,-186.73,84.027,5.211,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,13,0,2.5,00.000000,00.000000,17062204,3,0,12.13,12.46,29.4,23/06/2017 09:28:12,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.25,0.75,223.63,0.12,0.00,4.90,-56.529,5.211,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,13,0,2.5,00.000000,00.000000,17062204,4,0,12.13,12.46,29.4,23/06/2017 09:28:12,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,0.75,1.25,133.30,0.15,0.00,-74.90,-235.862,5.211,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,13,0,2.5,00.000000,00.000000,17062204,5,0,12.13,12.46,29.4,23/06/2017 09:28:12,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.00,0.50,115.76,0.10,0.00,125.14,-14.360,7.673,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,23,0,2.9,00.000000,00.000000,17062204,1,0,12.13,12.41,26.0,23/06/2017 09:28:15,0,1,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.50,1.00,143.24,0.07,0.00,75.13,-53.309,7.673,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,23,0,2.9,00.000000,00.000000,17062204,2,0,12.13,12.41,26.0,23/06/2017 09:28:15,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,1.00,1.50,108.76,0.12,0.00,-219.54,-283.343,7.673,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,23,0,2.9,00.000000,00.000000,17062204,3,0,12.13,12.41,26.0,23/06/2017 09:28:15,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,1.50,0.25,114.24,0.10,0.00,30.77,348.759,7.673,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,23,0,2.9,00.000000,00.000000,17062204,4,0,12.13,12.41,26.0,23/06/2017 09:28:15,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.25,0.75,234.20,0.07,0.00,19.39,-47.666,7.673,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,23,0,2.9,00.000000,00.000000,17062204,5,0,12.13,12.41,26.0,23/06/2017 09:28:15,0,0,0.0,0.00,0.0
,Mixed / non conventional,1.75,2.25,0.75,1.25,129.92,0.06,0.00,-16.31,-105.765,7.673,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,23,0,2.9,00.000000,00.000000,17062204,6,0,12.13,12.41,26.0,23/06/2017 09:28:15,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.00,0.50,77.70,0.00,0.00,125.92,-15.144,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,1,0,12.10,12.46,26.0,23/06/2017 09:28:17,0,1,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.50,1.00,105.96,0.04,0.00,73.74,-51.633,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,2,0,12.10,12.46,26.0,23/06/2017 09:28:17,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.00,1.50,99.93,0.00,0.00,-173.17,-194.769,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,3,0,12.10,12.46,26.0,23/06/2017 09:28:17,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.50,0.25,101.40,0.03,0.00,-14.92,258.803,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,4,0,12.10,12.46,26.0,23/06/2017 09:28:17,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.25,0.75,161.79,0.05,0.00,27.76,-48.052,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,5,0,12.10,12.46,26.0,23/06/2017 09:28:17,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,0.75,1.25,98.55,0.03,0.00,0.53,-87.811,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,6,0,12.10,12.46,26.0,23/06/2017 09:28:17,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,1.25,1.75,69.36,0.09,0.00,-123.77,-432.604,18.370,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,41,1,2.2,00.000000,00.000000,17062204,7,0,12.10,12.46,26.0,23/06/2017 09:28:18,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.00,0.50,58.87,0.00,0.00,126.34,-15.475,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,1,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,1,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.50,1.00,82.69,0.04,0.00,72.11,-47.820,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,2,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.00,1.50,92.09,0.04,0.00,-158.07,-159.773,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,3,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.50,2.00,88.02,0.06,0.00,460.07,-1069.001,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,4,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,2.00,0.25,88.25,0.06,0.00,-488.48,1289.523,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,5,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.25,0.75,122.40,0.05,0.00,32.81,-46.457,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,6,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,0.75,1.25,80.29,0.05,0.00,7.40,-76.183,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,7,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.25,2.75,1.25,1.75,83.05,0.04,0.00,-71.10,-315.199,35.771,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,55,2,1.5,00.000000,00.000000,17062204,8,0,12.07,12.44,25.5,23/06/2017 09:28:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.00,0.50,89.33,0.04,0.00,126.77,-15.638,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,1,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,1,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.50,1.00,109.43,0.06,0.00,70.47,-38.315,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,2,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.00,1.50,115.17,0.00,0.00,-146.88,-100.817,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,3,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.50,2.00,149.60,0.03,0.00,372.93,-523.805,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,4,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,2.00,0.25,140.16,0.00,0.00,-411.24,676.627,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,5,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.25,0.75,168.20,0.00,0.00,37.46,-40.791,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,6,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,0.75,1.25,103.99,0.04,0.00,12.24,-55.481,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,7,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.25,1.75,114.44,0.04,0.00,-45.43,-183.182,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,8,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,1.75,2.25,81.48,0.03,0.00,369.13,-912.909,33.000,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,81,3,2.4,00.000000,00.000000,17062204,9,0,12.04,12.39,26.0,23/06/2017 09:28:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.00,0.50,58.01,2.89,0.00,127.79,-5.487,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,1,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,1,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.50,1.00,102.16,2.55,0.00,70.01,-17.943,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,2,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.00,1.50,128.44,2.50,0.00,-134.90,-49.628,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,3,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.50,2.00,169.36,2.30,0.00,328.98,-196.329,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,4,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,2.00,2.50,46.19,1.11,0.00,-535.17,-374.837,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,5,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,2.50,0.25,65.07,1.76,0.00,155.82,643.485,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,6,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.25,0.75,143.07,2.08,0.00,43.12,-18.140,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,7,0,11.83,12.37,26.0,23/06/2017 09:28:26,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,0.75,1.25,99.33,2.77,0.00,17.24,-25.188,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,8,0,11.83,12.37,26.0,23/06/2017 09:28:27,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.25,1.75,125.65,2.43,0.00,-25.57,-79.655,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,9,0,11.83,12.37,26.0,23/06/2017 09:28:27,0,0,0.0,0.00,0.0
,Mixed / non conventional,2.75,3.25,1.75,2.25,225.51,2.45,0.00,310.18,-571.831,23.899,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,10,16.8,00.000000,00.000000,17062204,10,0,11.83,12.37,26.0,23/06/2017 09:28:27,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.00,0.50,57.43,0.00,0.00,128.52,-15.559,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,1,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.50,1.00,97.42,0.18,0.00,69.61,-46.188,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,2,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.00,1.50,122.34,0.13,0.00,-126.45,-116.000,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,3,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
